,prefix,input_file,group,input_dir
291,image291,image10290427_6990.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
292,image292,image10290427_6991.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
293,image293,image10290427_6992.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
294,image294,image10290427_6993.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
295,image295,image10290427_6994.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
296,image296,image10290427_6995.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
297,image297,image10290427_6996.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
298,image298,image10290427_6997.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
299,image299,image10290427_6998.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
300,image300,image10290427_6999.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
301,image301,image10290427_7000.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
302,image302,image10290427_7001.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
303,image303,image10290427_7002.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
304,image304,image10290427_7003.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
305,image305,image10290427_7004.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
306,image306,image10290427_7005.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
307,image307,image10290427_7006.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
308,image308,image10290427_7007.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
309,image309,image10290427_7008.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
310,image310,image10290427_7009.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
311,image311,image10290427_7010.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
312,image312,image10290427_7011.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
313,image313,image10290427_7012.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
314,image314,image10290427_7013.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
315,image315,image10290427_7014.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
316,image316,image10292311_8598.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
317,image317,image10292311_8599.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
318,image318,image10292311_8600.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
319,image319,image10292311_8601.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
320,image320,image10292311_8602.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
321,image321,image10292311_8603.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
322,image322,image10292311_8604.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
323,image323,image10292311_8605.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
324,image324,image10292311_8606.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
325,image325,image10292311_8607.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
326,image326,image10292311_8609.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
327,image327,image10292311_8610.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
328,image328,image10292311_8611.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
329,image329,image10292311_8612.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
330,image330,image10292311_8613.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
331,image331,image10292311_8614.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
332,image332,image10292311_8615.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
333,image333,image10292311_8616.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
334,image334,image10292311_8617.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
335,image335,image10292311_8618.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
336,image336,image10292311_8619.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
337,image337,image10292311_8620.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
338,image338,image10292311_8621.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
339,image339,image10292311_8622.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
340,image340,image10292311_8623.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
341,image341,image10292311_8624.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
342,image342,image10292311_8625.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
343,image343,image10292311_8626.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
344,image344,image10292311_8627.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
345,image345,image10292311_8628.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
346,image346,image10292311_8629.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
347,image347,image10292311_8630.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
348,image348,image10292311_8631.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
349,image349,image10292311_8632.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
350,image350,image10292311_8633.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
351,image351,image10292311_8634.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
352,image352,image10292311_8635.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
353,image353,image10292311_8636.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
354,image354,image10345561_10015.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
355,image355,image10345561_10105.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
356,image356,image10345561_10176.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
357,image357,image10345561_10187.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
358,image358,image10345561_10188.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
359,image359,image10345561_10189.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
360,image360,image10345561_10190.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
361,image361,image10345561_10191.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
362,image362,image10345561_10192.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
363,image363,image10345561_10193.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
364,image364,image10345561_10194.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
365,image365,image10345561_10195.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
366,image366,image10345561_10196.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
367,image367,image10345561_10197.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
368,image368,image10345561_10198.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
369,image369,image10345561_10199.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
370,image370,image10345561_10200.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
371,image371,image10345561_10201.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
372,image372,image10345561_10202.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
373,image373,image10345561_10203.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
374,image374,image10345561_10204.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
375,image375,image10345561_10205.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
376,image376,image10345561_10206.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
377,image377,image10345561_10207.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
378,image378,image10345561_10208.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
379,image379,image10345561_10209.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
380,image380,image10345561_10210.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
381,image381,image10345561_10211.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
382,image382,image10345561_10212.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
383,image383,image10345561_10213.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
384,image384,image10345561_10214.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
385,image385,image10345561_10215.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
386,image386,image10345561_10216.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
387,image387,image10345561_10217.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
388,image388,image10345561_10218.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
389,image389,image10345561_10219.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
390,image390,image10383017_7961.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
391,image391,image10383017_7962.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
392,image392,image10383017_7963.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
393,image393,image10383017_7964.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
394,image394,image10383017_7965.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
395,image395,image10383017_7966.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
396,image396,image10383017_7967.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
397,image397,image10383017_7968.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
398,image398,image10383017_7969.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
399,image399,image10383017_7970.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
400,image400,image10383017_7971.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
401,image401,image10383017_7972.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
402,image402,image10383017_7973.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
403,image403,image10383017_7974.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
404,image404,image10383017_7975.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
405,image405,image10383017_7976.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
406,image406,image10383017_7977.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
407,image407,image10383017_7978.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
408,image408,image10383017_7979.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
409,image409,image10383017_7980.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
410,image410,image10383017_7981.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
411,image411,image10383017_7982.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
412,image412,image10383017_7983.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
413,image413,image10383017_7984.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
414,image414,image10383017_7985.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
415,image415,image10383017_7986.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
416,image416,image10383017_7987.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
417,image417,image10383017_7988.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
418,image418,image10383017_7989.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
419,image419,image10383017_7990.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
420,image420,image10383017_7991.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
421,image421,image10383017_7992.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
422,image422,image10383017_7993.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
423,image423,image10383017_7994.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
424,image424,image10383017_7995.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
425,image425,image10383017_7996.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
426,image426,image10394182_10106.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
427,image427,image10394182_10107.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
428,image428,image10394182_10108.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
429,image429,image10394182_10109.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
430,image430,image10394182_10110.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
431,image431,image10394182_10111.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
432,image432,image10394182_10112.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
433,image433,image10394182_10113.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
434,image434,image10394182_10114.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
435,image435,image10394182_10115.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
436,image436,image10394182_10116.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
437,image437,image10394182_10117.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
438,image438,image10394182_10118.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
439,image439,image10394182_10119.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
440,image440,image10394182_10120.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
441,image441,image10394182_10121.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
442,image442,image10394182_10122.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
443,image443,image10394182_10123.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
444,image444,image10394182_10124.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
445,image445,image10394182_10125.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
446,image446,image10394182_10126.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
447,image447,image10394182_10127.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
448,image448,image10394182_10128.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
449,image449,image10394182_10129.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
450,image450,image10394182_10130.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
451,image451,image10394182_10131.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
452,image452,image10394182_10132.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
453,image453,image10394182_10133.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
454,image454,image10394182_10134.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
455,image455,image10394182_10135.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
456,image456,image10394182_10136.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
457,image457,image10394182_10137.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
458,image458,image10394182_10138.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
459,image459,image10394182_10139.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
460,image460,image10394182_10141.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
461,image461,image10395197_9569.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
462,image462,image10395197_9570.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
463,image463,image10395197_9571.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
464,image464,image10395197_9572.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
465,image465,image10395197_9573.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
466,image466,image10395197_9574.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
467,image467,image10395197_9576.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
468,image468,image10395197_9577.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
469,image469,image10395197_9578.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
470,image470,image10395197_9579.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
471,image471,image10395197_9580.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
472,image472,image10395197_9581.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
473,image473,image10395197_9582.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
474,image474,image10395197_9583.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
475,image475,image10395197_9584.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
476,image476,image10395197_9585.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
477,image477,image10395197_9586.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
478,image478,image10395197_9587.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
479,image479,image10395197_9588.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
480,image480,image10395197_9589.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
481,image481,image10395197_9590.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
482,image482,image10395197_9591.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
483,image483,image10395197_9592.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
484,image484,image10395197_9593.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
485,image485,image10395197_9594.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
486,image486,image10395197_9595.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
487,image487,image10395197_9596.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
488,image488,image10395197_9597.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
489,image489,image10395197_9598.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
490,image490,image10395197_9599.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
491,image491,image10395197_9600.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
492,image492,image10395197_9601.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
493,image493,image10395197_9602.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
494,image494,image10395197_9603.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
495,image495,image10395197_9604.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
496,image496,image10395197_9605.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
497,image497,image10395197_9606.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
498,image498,image10424475_8834.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
499,image499,image10424475_8835.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
500,image500,image10424475_8836.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
501,image501,image10424475_8837.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
502,image502,image10424475_8838.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
503,image503,image10424475_8839.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
504,image504,image10424475_8840.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
505,image505,image10424475_8841.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
506,image506,image10424475_8842.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
507,image507,image10424475_8843.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
508,image508,image10424475_8844.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
509,image509,image10424475_8845.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
510,image510,image10424475_8846.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
511,image511,image10424475_8847.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
512,image512,image10424475_8848.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
513,image513,image10424475_8849.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
514,image514,image10424475_8850.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
515,image515,image10424475_8851.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
516,image516,image10424475_8852.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
517,image517,image10424475_8853.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
518,image518,image10424475_8854.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
519,image519,image10424475_8855.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
520,image520,image10424475_8856.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
521,image521,image10424475_8857.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
522,image522,image10424475_8858.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
523,image523,image10424475_8859.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
524,image524,image10424475_8860.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
525,image525,image10424475_8861.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
526,image526,image10424475_8862.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
527,image527,image10424475_8863.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
528,image528,image10424475_8864.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
529,image529,image10424475_8865.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
530,image530,image10424475_8866.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
531,image531,image10424475_8867.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
532,image532,image10424475_8868.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
533,image533,image10424475_8869.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
534,image534,image10433070_9283.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
535,image535,image10433070_9284.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
536,image536,image10433070_9285.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
537,image537,image10433070_9286.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
538,image538,image10433070_9287.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
539,image539,image10433070_9288.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
540,image540,image10433070_9289.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
541,image541,image10433070_9290.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
542,image542,image10433070_9291.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
543,image543,image10433070_9292.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
544,image544,image10433070_9293.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
545,image545,image10433070_9294.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
546,image546,image10433070_9295.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
547,image547,image10433070_9296.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
548,image548,image10433070_9297.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
549,image549,image10433070_9298.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
550,image550,image10433070_9299.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
551,image551,image10433070_9300.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
552,image552,image10433070_9301.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
553,image553,image10433070_9302.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
554,image554,image10433070_9303.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
555,image555,image10433070_9304.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
556,image556,image10433070_9305.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
557,image557,image10433070_9306.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
558,image558,image10433070_9307.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
559,image559,image10433070_9308.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
560,image560,image10433070_9309.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
561,image561,image10433070_9310.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
562,image562,image10433070_9311.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
563,image563,image10433070_9312.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
564,image564,image10433070_9313.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
565,image565,image10433070_9314.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
566,image566,image10433070_9315.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
567,image567,image10433070_9316.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
568,image568,image10433070_9317.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
569,image569,image10435090_8934.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
570,image570,image10435090_8935.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
571,image571,image10435090_8936.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
572,image572,image10435090_8937.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
573,image573,image10435090_8938.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
574,image574,image10435090_8939.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
575,image575,image10435090_8940.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
576,image576,image10435090_8941.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
577,image577,image10435090_8942.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
578,image578,image10435090_8943.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
579,image579,image10435090_8944.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
580,image580,image10435090_8945.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
581,image581,image10435090_8946.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
