,prefix,input_file,group,input_dir
291,image291,image10290427_2257.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
292,image292,image10290427_2258.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
293,image293,image10290427_2259.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
294,image294,image10290427_2260.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
295,image295,image10290427_2261.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
296,image296,image10290427_2262.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
297,image297,image10290427_2263.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
298,image298,image10290427_2264.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
299,image299,image10292311_888.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
300,image300,image10292311_890.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
301,image301,image10292311_891.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
302,image302,image10292311_892.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
303,image303,image10292311_893.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
304,image304,image10292311_894.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
305,image305,image10292311_895.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
306,image306,image10292311_896.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
307,image307,image10292311_897.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
308,image308,image10292311_898.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
309,image309,image10292311_899.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
310,image310,image10292311_900.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
311,image311,image10292311_901.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
312,image312,image10292311_902.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
313,image313,image10292311_903.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
314,image314,image10292311_904.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
315,image315,image10292311_905.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
316,image316,image10292311_906.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
317,image317,image10292311_907.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
318,image318,image10292311_908.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
319,image319,image10292311_910.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
320,image320,image10292311_911.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
321,image321,image10292311_912.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
322,image322,image10292311_915.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
323,image323,image10292311_916.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
324,image324,image10292311_917.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
325,image325,image10292311_918.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
326,image326,image10292311_919.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
327,image327,image10292311_920.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
328,image328,image10292311_921.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
329,image329,image10292311_922.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
330,image330,image10345561_3106.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
331,image331,image10345561_3107.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
332,image332,image10345561_3109.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
333,image333,image10345561_3110.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
334,image334,image10345561_3111.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
335,image335,image10345561_3112.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
336,image336,image10345561_3113.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
337,image337,image10345561_3114.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
338,image338,image10345561_3115.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
339,image339,image10345561_3116.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
340,image340,image10345561_3117.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
341,image341,image10345561_3119.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
342,image342,image10345561_3120.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
343,image343,image10345561_3121.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
344,image344,image10345561_3122.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
345,image345,image10345561_3123.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
346,image346,image10345561_3124.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
347,image347,image10345561_3125.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
348,image348,image10345561_3126.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
349,image349,image10345561_3127.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
350,image350,image10345561_3128.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
351,image351,image10345561_3129.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
352,image352,image10345561_3130.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
353,image353,image10345561_3131.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
354,image354,image10345561_3132.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
355,image355,image10345561_3133.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
356,image356,image10345561_3134.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
357,image357,image10345561_3135.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
358,image358,image10345561_3136.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
359,image359,image10345561_3137.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
360,image360,image10345561_3138.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
361,image361,image10345561_3139.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
362,image362,image10345561_3140.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
363,image363,image10345561_3141.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
364,image364,image10345561_3142.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
365,image365,image10345561_3143.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
366,image366,image10345561_3144.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
367,image367,image10345561_3145.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
368,image368,image10345561_3146.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
369,image369,image10383017_3062.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
370,image370,image10383017_3063.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
371,image371,image10383017_3064.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
372,image372,image10383017_3065.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
373,image373,image10383017_3066.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
374,image374,image10383017_3067.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
375,image375,image10383017_3068.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
376,image376,image10383017_3069.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
377,image377,image10383017_3070.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
378,image378,image10383017_3071.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
379,image379,image10383017_3072.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
380,image380,image10383017_3073.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
381,image381,image10383017_3074.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
382,image382,image10383017_3075.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
383,image383,image10383017_3076.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
384,image384,image10383017_3077.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
385,image385,image10383017_3078.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
386,image386,image10383017_3079.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
387,image387,image10383017_3080.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
388,image388,image10383017_3081.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
389,image389,image10383017_3082.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
390,image390,image10383017_3083.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
391,image391,image10383017_3084.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
392,image392,image10383017_3085.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
393,image393,image10383017_3086.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
394,image394,image10383017_3087.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
395,image395,image10383017_3088.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
396,image396,image10383017_3089.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
397,image397,image10383017_3090.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
398,image398,image10383017_3091.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
399,image399,image10383017_3092.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
400,image400,image10394182_2317.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
401,image401,image10394182_2318.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
402,image402,image10394182_2319.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
403,image403,image10394182_2320.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
404,image404,image10394182_2321.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
405,image405,image10394182_2322.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
406,image406,image10394182_2323.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
407,image407,image10394182_2324.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
408,image408,image10394182_2325.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
409,image409,image10394182_2326.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
410,image410,image10394182_2327.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
411,image411,image10394182_2328.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
412,image412,image10394182_2329.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
413,image413,image10394182_2330.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
414,image414,image10394182_2331.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
415,image415,image10394182_2332.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
416,image416,image10394182_2333.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
417,image417,image10394182_2334.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
418,image418,image10394182_2335.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
419,image419,image10394182_2336.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
420,image420,image10394182_2337.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
421,image421,image10394182_2338.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
422,image422,image10394182_2339.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
423,image423,image10394182_2340.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
424,image424,image10394182_2341.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
425,image425,image10394182_2342.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
426,image426,image10394182_2343.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
427,image427,image10394182_2344.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
428,image428,image10394182_2345.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
429,image429,image10394182_2346.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
430,image430,image10394182_2347.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
431,image431,image10394182_2348.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
432,image432,image10394182_2349.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
433,image433,image10394182_2350.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
434,image434,image10395197_585.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
435,image435,image10395197_586.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
436,image436,image10395197_588.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
437,image437,image10395197_589.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
438,image438,image10395197_590.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
439,image439,image10395197_591.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
440,image440,image10395197_592.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
441,image441,image10395197_593.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
442,image442,image10395197_594.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
443,image443,image10395197_595.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
444,image444,image10395197_596.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
445,image445,image10395197_597.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
446,image446,image10395197_598.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
447,image447,image10395197_599.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
448,image448,image10395197_600.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
449,image449,image10395197_601.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
450,image450,image10395197_602.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
451,image451,image10395197_603.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
452,image452,image10395197_604.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
453,image453,image10395197_605.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
454,image454,image10395197_606.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
455,image455,image10395197_607.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
456,image456,image10395197_608.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
457,image457,image10395197_609.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
458,image458,image10395197_610.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
459,image459,image10395197_612.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
460,image460,image10395197_613.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
461,image461,image10395197_616.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
462,image462,image10395197_617.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
463,image463,image10395197_618.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
464,image464,image10424475_400.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
465,image465,image10424475_401.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
466,image466,image10424475_402.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
467,image467,image10424475_403.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
468,image468,image10424475_404.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
469,image469,image10424475_405.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
470,image470,image10424475_406.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
471,image471,image10424475_407.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
472,image472,image10424475_408.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
473,image473,image10424475_409.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
474,image474,image10424475_410.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
475,image475,image10424475_411.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
476,image476,image10424475_412.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
477,image477,image10424475_413.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
478,image478,image10424475_414.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
479,image479,image10424475_415.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
480,image480,image10424475_416.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
481,image481,image10424475_417.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
482,image482,image10424475_418.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
483,image483,image10424475_419.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
484,image484,image10424475_420.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
485,image485,image10424475_421.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
486,image486,image10424475_422.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
487,image487,image10424475_424.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
488,image488,image10424475_425.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
489,image489,image10424475_426.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
490,image490,image10424475_428.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
491,image491,image10424475_429.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
492,image492,image10424475_430.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
493,image493,image10424475_431.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
494,image494,image10424475_432.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
495,image495,image10424475_433.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
496,image496,image10433070_844.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
497,image497,image10433070_845.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
498,image498,image10433070_846.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
499,image499,image10433070_847.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
500,image500,image10433070_848.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
501,image501,image10433070_849.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
502,image502,image10433070_850.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
503,image503,image10433070_851.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
504,image504,image10433070_852.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
505,image505,image10433070_853.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
506,image506,image10433070_854.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
507,image507,image10433070_855.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
508,image508,image10433070_856.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
509,image509,image10433070_857.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
510,image510,image10433070_858.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
511,image511,image10433070_859.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
512,image512,image10433070_860.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
513,image513,image10433070_861.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
514,image514,image10433070_862.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
515,image515,image10433070_863.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
516,image516,image10433070_864.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
517,image517,image10433070_865.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
518,image518,image10433070_866.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
519,image519,image10433070_869.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
520,image520,image10433070_870.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
521,image521,image10433070_871.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
522,image522,image10433070_872.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
523,image523,image10433070_873.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
524,image524,image10433070_874.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
525,image525,image10433070_875.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
526,image526,image10435090_2701.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
527,image527,image10435090_2702.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
528,image528,image10435090_2703.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
529,image529,image10435090_2704.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
530,image530,image10435090_2705.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
531,image531,image10435090_2706.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
532,image532,image10435090_2707.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
533,image533,image10435090_2708.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
534,image534,image10435090_2709.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
535,image535,image10435090_2710.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
536,image536,image10435090_2711.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
537,image537,image10435090_2712.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
538,image538,image10435090_2713.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
539,image539,image10435090_2714.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
540,image540,image10435090_2715.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
541,image541,image10435090_2716.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
542,image542,image10435090_2717.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
543,image543,image10435090_2718.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
544,image544,image10435090_2719.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
545,image545,image10435090_2720.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
546,image546,image10435090_2721.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
547,image547,image10435090_2722.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
548,image548,image10435090_2723.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
549,image549,image10435090_2724.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
550,image550,image10435090_2725.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
551,image551,image10435090_2726.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
552,image552,image10435090_2727.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
553,image553,image10435090_2728.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
554,image554,image10435090_2729.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
555,image555,image10435090_2730.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
556,image556,image10435090_2731.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
557,image557,image10435090_2732.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
558,image558,image10435090_2733.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
559,image559,image10436131_1990.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
560,image560,image10436131_1991.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
561,image561,image10436131_1992.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
562,image562,image10436131_1993.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
563,image563,image10436131_1994.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
564,image564,image10436131_1995.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
565,image565,image10436131_1996.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
566,image566,image10436131_1997.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
567,image567,image10436131_1998.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
568,image568,image10436131_1999.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
569,image569,image10436131_2000.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
570,image570,image10436131_2001.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
571,image571,image10436131_2002.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
572,image572,image10436131_2003.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
573,image573,image10436131_2004.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
574,image574,image10436131_2005.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
575,image575,image10436131_2006.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
576,image576,image10436131_2007.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
577,image577,image10436131_2008.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
578,image578,image10436131_2009.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
579,image579,image10436131_2010.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
580,image580,image10436131_2011.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
581,image581,image10436131_2012.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
582,image582,image10436131_2013.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
583,image583,image10436131_2014.npz,test,/Users/lesliemeng/ImPartial2/Data/NeuN/test_image
