,prefix,input_file,group,input_dir
291,image291,image10290427_4705.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
292,image292,image10290427_4706.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
293,image293,image10290427_4707.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
294,image294,image10290427_4708.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
295,image295,image10290427_4709.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
296,image296,image10290427_4710.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
297,image297,image10290427_4711.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
298,image298,image10290427_4712.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
299,image299,image10290427_4713.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
300,image300,image10290427_4714.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
301,image301,image10292311_6466.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
302,image302,image10292311_6467.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
303,image303,image10292311_6468.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
304,image304,image10292311_6469.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
305,image305,image10292311_6470.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
306,image306,image10292311_6471.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
307,image307,image10292311_6472.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
308,image308,image10292311_6473.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
309,image309,image10292311_6474.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
310,image310,image10292311_6475.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
311,image311,image10292311_6476.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
312,image312,image10292311_6477.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
313,image313,image10292311_6478.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
314,image314,image10292311_6479.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
315,image315,image10292311_6480.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
316,image316,image10292311_6481.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
317,image317,image10292311_6482.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
318,image318,image10292311_6483.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
319,image319,image10292311_6484.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
320,image320,image10292311_6485.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
321,image321,image10292311_6486.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
322,image322,image10292311_6487.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
323,image323,image10292311_6488.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
324,image324,image10292311_6489.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
325,image325,image10292311_6490.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
326,image326,image10292311_6491.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
327,image327,image10292311_6492.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
328,image328,image10292311_6493.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
329,image329,image10292311_6494.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
330,image330,image10292311_6495.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
331,image331,image10292311_6496.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
332,image332,image10292311_6497.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
333,image333,image10345561_5223.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
334,image334,image10345561_5224.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
335,image335,image10345561_5225.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
336,image336,image10345561_5227.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
337,image337,image10345561_5228.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
338,image338,image10345561_5229.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
339,image339,image10345561_5230.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
340,image340,image10345561_5231.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
341,image341,image10345561_5232.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
342,image342,image10345561_5233.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
343,image343,image10345561_5234.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
344,image344,image10345561_5235.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
345,image345,image10345561_5236.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
346,image346,image10345561_5237.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
347,image347,image10345561_5238.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
348,image348,image10345561_5239.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
349,image349,image10345561_5240.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
350,image350,image10345561_5241.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
351,image351,image10345561_5242.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
352,image352,image10345561_5243.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
353,image353,image10345561_5244.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
354,image354,image10345561_5245.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
355,image355,image10345561_5246.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
356,image356,image10345561_5247.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
357,image357,image10345561_5248.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
358,image358,image10345561_5249.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
359,image359,image10345561_5250.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
360,image360,image10345561_5251.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
361,image361,image10345561_5252.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
362,image362,image10345561_5254.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
363,image363,image10345561_5256.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
364,image364,image10345561_5257.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
365,image365,image10345561_5258.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
366,image366,image10383017_6422.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
367,image367,image10383017_6423.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
368,image368,image10383017_6424.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
369,image369,image10383017_6425.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
370,image370,image10383017_6426.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
371,image371,image10383017_6427.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
372,image372,image10383017_6428.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
373,image373,image10383017_6429.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
374,image374,image10383017_6430.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
375,image375,image10383017_6431.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
376,image376,image10383017_6432.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
377,image377,image10383017_6433.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
378,image378,image10383017_6434.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
379,image379,image10383017_6435.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
380,image380,image10383017_6436.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
381,image381,image10383017_6437.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
382,image382,image10383017_6438.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
383,image383,image10383017_6439.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
384,image384,image10383017_6440.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
385,image385,image10383017_6441.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
386,image386,image10383017_6442.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
387,image387,image10383017_6443.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
388,image388,image10383017_6444.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
389,image389,image10383017_6445.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
390,image390,image10383017_6446.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
391,image391,image10383017_6447.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
392,image392,image10383017_6448.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
393,image393,image10383017_6449.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
394,image394,image10383017_6450.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
395,image395,image10383017_6451.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
396,image396,image10383017_6452.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
397,image397,image10394182_5564.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
398,image398,image10394182_5565.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
399,image399,image10394182_5566.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
400,image400,image10394182_5568.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
401,image401,image10394182_5570.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
402,image402,image10394182_5572.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
403,image403,image10394182_5573.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
404,image404,image10394182_5574.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
405,image405,image10394182_5575.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
406,image406,image10394182_5576.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
407,image407,image10394182_5577.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
408,image408,image10394182_5578.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
409,image409,image10394182_5579.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
410,image410,image10394182_5580.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
411,image411,image10394182_5581.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
412,image412,image10394182_5582.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
413,image413,image10394182_5583.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
414,image414,image10394182_5584.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
415,image415,image10394182_5585.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
416,image416,image10394182_5587.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
417,image417,image10394182_5588.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
418,image418,image10394182_5589.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
419,image419,image10394182_5590.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
420,image420,image10394182_5591.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
421,image421,image10394182_5592.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
422,image422,image10394182_5593.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
423,image423,image10394182_5594.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
424,image424,image10394182_5595.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
425,image425,image10394182_5596.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
426,image426,image10394182_5597.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
427,image427,image10394182_5598.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
428,image428,image10394182_5599.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
429,image429,image10395197_4786.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
430,image430,image10395197_4787.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
431,image431,image10395197_4788.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
432,image432,image10395197_4789.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
433,image433,image10395197_4790.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
434,image434,image10395197_4791.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
435,image435,image10395197_4792.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
436,image436,image10395197_4795.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
437,image437,image10395197_4796.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
438,image438,image10395197_4797.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
439,image439,image10395197_4798.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
440,image440,image10395197_4799.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
441,image441,image10395197_4800.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
442,image442,image10395197_4801.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
443,image443,image10395197_4802.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
444,image444,image10395197_4803.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
445,image445,image10395197_4804.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
446,image446,image10395197_4805.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
447,image447,image10395197_4806.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
448,image448,image10395197_4807.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
449,image449,image10395197_4808.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
450,image450,image10395197_4809.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
451,image451,image10395197_4810.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
452,image452,image10395197_4811.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
453,image453,image10395197_4812.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
454,image454,image10395197_4814.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
455,image455,image10395197_4815.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
456,image456,image10395197_4816.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
457,image457,image10395197_4817.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
458,image458,image10395197_4818.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
459,image459,image10395197_4819.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
460,image460,image10395197_4820.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
461,image461,image10395197_4821.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
462,image462,image10395197_4822.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
463,image463,image10395197_4823.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
464,image464,image10395197_4824.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
465,image465,image10395197_4825.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
466,image466,image10395197_4826.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
467,image467,image10395197_4827.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
468,image468,image10395197_4828.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
469,image469,image10395197_4829.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
470,image470,image10395197_4830.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
471,image471,image10424475_5745.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
472,image472,image10424475_5746.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
473,image473,image10424475_5747.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
474,image474,image10424475_5748.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
475,image475,image10424475_5749.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
476,image476,image10424475_5750.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
477,image477,image10424475_5751.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
478,image478,image10424475_5752.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
479,image479,image10424475_5753.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
480,image480,image10424475_5754.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
481,image481,image10424475_5755.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
482,image482,image10424475_5756.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
483,image483,image10424475_5757.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
484,image484,image10424475_5758.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
485,image485,image10424475_5759.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
486,image486,image10424475_5760.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
487,image487,image10424475_5761.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
488,image488,image10424475_5762.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
489,image489,image10424475_5763.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
490,image490,image10424475_5764.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
491,image491,image10424475_5765.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
492,image492,image10424475_5766.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
493,image493,image10424475_5767.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
494,image494,image10424475_5768.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
495,image495,image10424475_5769.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
496,image496,image10424475_5770.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
497,image497,image10424475_5771.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
498,image498,image10424475_5772.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
499,image499,image10424475_5773.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
500,image500,image10424475_5774.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
501,image501,image10424475_5775.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
502,image502,image10424475_5776.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
503,image503,image10424475_5777.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
504,image504,image10433070_6109.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
505,image505,image10433070_6110.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
506,image506,image10433070_6111.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
507,image507,image10433070_6112.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
508,image508,image10433070_6113.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
509,image509,image10433070_6114.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
510,image510,image10433070_6115.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
511,image511,image10433070_6116.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
512,image512,image10433070_6117.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
513,image513,image10433070_6118.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
514,image514,image10433070_6119.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
515,image515,image10433070_6120.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
516,image516,image10433070_6121.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
517,image517,image10433070_6122.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
518,image518,image10433070_6123.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
519,image519,image10433070_6124.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
520,image520,image10433070_6125.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
521,image521,image10433070_6126.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
522,image522,image10433070_6127.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
523,image523,image10433070_6128.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
524,image524,image10433070_6129.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
525,image525,image10433070_6130.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
526,image526,image10433070_6131.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
527,image527,image10433070_6132.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
528,image528,image10433070_6133.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
529,image529,image10433070_6135.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
530,image530,image10433070_6136.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
531,image531,image10433070_6137.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
532,image532,image10433070_6138.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
533,image533,image10433070_6139.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
534,image534,image10433070_6140.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
535,image535,image10433070_6141.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
536,image536,image10433070_6142.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
537,image537,image10435090_5075.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
538,image538,image10435090_5076.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
539,image539,image10435090_5077.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
540,image540,image10435090_5078.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
541,image541,image10435090_5079.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
542,image542,image10435090_5080.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
543,image543,image10435090_5081.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
544,image544,image10435090_5082.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
545,image545,image10435090_5083.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
546,image546,image10435090_5084.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
547,image547,image10435090_5085.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
548,image548,image10435090_5086.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
549,image549,image10435090_5087.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
550,image550,image10435090_5088.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
551,image551,image10435090_5089.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
552,image552,image10435090_5090.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
553,image553,image10435090_5091.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
554,image554,image10435090_5092.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
555,image555,image10435090_5093.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
556,image556,image10435090_5094.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
557,image557,image10435090_5095.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
558,image558,image10435090_5096.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
559,image559,image10435090_5097.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
560,image560,image10435090_5098.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
561,image561,image10435090_5099.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
562,image562,image10435090_5100.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
563,image563,image10435090_5101.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
564,image564,image10435090_5102.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
565,image565,image10435090_5103.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
566,image566,image10435090_5104.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
567,image567,image10435090_5105.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
568,image568,image10435090_5106.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
569,image569,image10435090_5107.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
570,image570,image10436131_3479.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
571,image571,image10436131_3480.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
572,image572,image10436131_3481.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
573,image573,image10436131_3482.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
574,image574,image10436131_3483.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
575,image575,image10436131_3484.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
576,image576,image10436131_3485.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
577,image577,image10436131_3487.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
578,image578,image10436131_3488.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
579,image579,image10436131_3489.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
580,image580,image10436131_3492.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
581,image581,image10436131_3493.npz,test,/Users/lesliemeng/ImPartial2/Data/GFAP/test_image
